name,type,latitude,longitude,address,businessStatus,estbDate,facilityId,welfacilityId
한마음요양병원,1 - 격리병원,36.20270105,127.0811422,충청남도 논산시 해월로 123,영업,20130509,20155759741,4423010200-1-01840025
아산병원,1 - 격리병원,0,0,충청남도 아산시 배방읍 휴대세교길 101,영업,20210412,20155758386,4420025329-1-03480016
격리병원,1 - 격리병원,34.91300278,127.3239169,전라남도 순천시 낙안면 읍성로 302,영업,20201229,20155764517,4615038026-1-01390010
동신타워,1 - 격리병원,37.44238486,127.1276348,경기도 성남시 수정구 성남대로 1262,영업,20040503,20155892298,4113110200-1-61360000
판교노인종합복지관,2 - 경로당,37.39022562,127.1086124,경기도 성남시 분당구 판교역로 99,영업,20100730,20155894815,4113511000-1-05280000
하얀마을복지회관,2 - 경로당,0,0,경기도 성남시 분당구 금곡로25번길 10,영업,20131015,20155894846,4113511400-1-01190000
보바스기념병원,2 - 경로당,37.35610795,127.0980919,경기도 성남시 분당구 대왕판교로 155-7,영업,20050207,20155895092,4113511100-1-03100008
혜성빌딩,2 - 경로당,37.44560248,127.1347744,경기도 성남시 수정구 탄리로 108-1,영업,20030630,20155894944,4113110200-1-31880000
까치울경로당,2 - 경로당,37.5110836,126.8135658,경기도 부천시 작동로 54,영업,20030626,20155895241,4119011900-1-03600017
시온의 집,2 - 경로당,37.4353606,127.1607579,경기도 성남시 중원구 둔촌대로389번길 22,영업,20140212,20155895303,4113310500-1-19150001
경로당,2 - 경로당,37.44220736,127.1327147,경기도 성남시 수정구 수정북로 27-1,영업,20050718,20155895360,4113110200-1-36930026
귀인3차,2 - 경로당,0,0,전라남도 여수시 미평1길 29,영업,19980411,20155751575,4613012200-3-04880000
노유자시설(우동마을회),2 - 경로당,36.17647624,127.3410851,충청남도 금산군 진산면 웡골길 61,영업,20101111,20155751671,4471037031-1-01620002
노유자시설(진산면묵산리을음실새마을회),2 - 경로당,36.15037947,127.3553304,충청남도 금산군 진산면 을음실길 22,영업,20100525,20155751672,4471037029-1-02510000
경로당,2 - 경로당,35.84726921,127.2018401,전북특별자치도 전주시 덕진구 삼천공덕길 86,영업,20000525,20155751695,4511311200-1-00380004
신송경로당,2 - 경로당,35.65586214,126.8138849,전북특별자치도 정읍시 이평면 창서원길 59,영업,20060825,20155751712,4518037027-1-08060001
창전마을경로당,2 - 경로당,35.68041786,126.8388994,전북특별자치도 정읍시 이평면 창전1길 24-5,영업,20060721,20155751713,4518037030-1-03730000
신월마을경로회관,2 - 경로당,35.67452416,126.7994964,전북특별자치도 정읍시 이평면 태평길 229-11,영업,20090313,20155751714,4518037022-1-00560014
대죽경로당,2 - 경로당,35.62037912,126.8221873,전북특별자치도 정읍시 덕천면 천곡사지로 132,영업,20170223,20155751717,4518036022-1-00080003
목교경로당,2 - 경로당,35.67003314,126.8444751,전북특별자치도 정읍시 이평면 하송길 65,영업,20081120,20155751718,4518037028-1-05620002
장명동경로당,2 - 경로당,35.56469122,126.8623959,전북특별자치도 정읍시 입석남길 45-26,영업,20070430,20155751720,4518010200-1-01520001
구암마을경로당,2 - 경로당,35.58666787,126.8265414,전북특별자치도 정읍시 동학로 20-3,영업,20130626,20155751723,4518012400-1-00630006
가리대경로당,2 - 경로당,35.50942801,126.8045266,전북특별자치도 정읍시 입암면 가리대1길 56,영업,20061207,20155751724,4518032026-1-03950011
구마석경로당,2 - 경로당,35.53960784,126.8080339,전북특별자치도 정읍시 입암면 구마석길 78,영업,20070713,20155751725,4518032029-1-02890001
송림중고등학교,3 - 고등학교,37.39191272,127.1318098,경기도 성남시 분당구 이매로 100,영업,20010913,20155894726,4113510600-1-03780000
분당경영고등학교6동,3 - 고등학교,0,0,경기도 성남시 분당구 금곡로 289,영업,20110427,20155894845,4113511100-1-01230000
한솔고등학교,3 - 고등학교,0,0,경기도 성남시 분당구 내정로 70,영업,20111222,20155894850,4113510300-1-01150000
화홍고등학교,3 - 고등학교,37.25167302,127.0400604,경기도 수원시 권선구 세권로 331,영업,19980619,20155894995,4111313700-1-13020000
소명여자고등학교,3 - 고등학교,0,0,경기도 부천시 부일로571번길 84,영업,20011113,20155895183,4119010600-1-00020007
중화고등학교,3 - 고등학교,37.60481461,127.0836541,서울특별시 중랑구 봉화산로27길 62,영업,20051227,20155751640,1126010300-1-00210004
배영고등학교,3 - 고등학교,35.60126026,126.8116536,전북특별자치도 정읍시 동학로 243,영업,19980411,20155751936,4518012300-1-05200000
특별교실,3 - 고등학교,36.01375701,127.6630493,전북특별자치도 무주군 무주읍 한수로 32,영업,20110722,20155751980,4573025021-1-04720000
줄포자동차공업고등학교,3 - 고등학교,35.58512329,126.676922,전북특별자치도 부안군 우포로 10,영업,20061108,20155751764,4580041023-1-01380000
기숙사,3 - 고등학교,36.01375701,127.6630493,전북특별자치도 무주군 무주읍 한수로 32,영업,20180205,20155751767,4573032030-1-03930014
본관,3 - 고등학교,36.01375701,127.6630493,전북특별자치도 무주군 무주읍 한수로 32,영업,19980411,20155751768,4573035024-1-03170000
위도중고등학교,3 - 고등학교,0,0,전북특별자치도 부안군 위도로 245,영업,19980411,20155751769,4580042021-1-00390001
충무고등학교,3 - 고등학교,34.77142832,127.7110233,전라남도 여수시 미평7길 16,영업,20060216,20155751796,4613012200-1-02040000
설화고등학교,3 - 고등학교,36.78803293,127.0922409,충청남도 아산시 배방읍 용연로 111,영업,20090219,20155756583,4420025331-1-14410000
대송고등학교,3 - 고등학교,35.50569343,129.4193454,울산광역시 동구 봉수로 210,영업,20021104,20155754313,3117010200-1-02230000
무안고등학교,3 - 고등학교,34.98166211,126.4671483,전라남도 무안군 무안읍 성남1길 61-1,영업,20150227,20155756674,4684025023-1-10000000
고등학교,3 - 고등학교,35.53655854,129.4280974,울산광역시 동구 방어진순환도로 1077,영업,20030130,20155752072,3117010800-1-02900000
충남다사랑학교,3 - 고등학교,36.91669708,127.0665891,충청남도 아산시 둔포면 아산밸리동로 247,영업,20191023,20155754574,4420036035-1-02900004
남목고등학교,3 - 고등학교,35.53801042,129.4187517,울산광역시 동구 방어진순환도로 1200,영업,20080224,20155752298,3117010800-1-07280000
식생활관,3 - 고등학교,35.86431179,127.6186346,전북특별자치도 무주군 안성면 진성로 2312-9,영업,20190909,20155754684,4573032023-1-10740000
진산 공공도서관,4 - 공공도서관,36.1440335,127.3695774,충청남도 금산군 진산면 읍내로 63,영업,20130228,20155751891,4471037028-1-05530001
중랑숲 어린이 도서관,4 - 공공도서관,37.60266819,127.1039284,서울특별시 중랑구 망우로73길 46-1,영업,20101007,20155756570,1126010500-1-05830001
목포시청각 영어도서관,4 - 공공도서관,34.81453381,126.4259326,전라남도 목포시 옥암로186번길 30-11,영업,20141121,20155756682,4611016000-1-11750010
책향기작은도서관,4 - 공공도서관,35.57175612,126.8659881,전북특별자치도 정읍시 말고개길 69-3,영업,20161107,20155752171,4518012200-1-06500006
여수시가족+센터,4 - 공공도서관,34.75962357,127.6753193,전라남도 여수시 새터로 33,영업,20191223,20155754702,4613013300-1-00930003
추부도서관,4 - 공공도서관,36.19099364,127.4699583,충청남도 금산군 추부면 하마전로 31,영업,20131220,20155753237,4471039023-1-04200008
명봉도서관,4 - 공공도서관,0,0,전북특별자치도 정읍시 태인면 태인로 33-9,영업,19980411,20155756873,4518039024-1-02200002
부안군립도서관,4 - 공공도서관,35.71925828,126.7324469,전북특별자치도 부안군 부안읍 매창로 125,영업,19981120,20155759617,4580025024-1-06430003
공공도서관,4 - 공공도서관,34.80694315,126.3764189,전라남도 목포시 원산주택로3번길 4,영업,19980411,20155758031,4611010200-1-17610004
흰구름 작은도서관,4 - 공공도서관,35.69060578,127.3984848,전북특별자치도 진안군 백운면 임진로 1326-31,영업,20081128,20155758441,4572035027-1-05390009
남목도서관,4 - 공공도서관,35.54522935,129.4267717,울산광역시 동구 남목12길 10,영업,20211101,20155758585,3117010700-1-03650000
충청남도보령교육지원청웅천도서관,4 - 공공도서관,36.2322653,126.6058086,충청남도 보령시 웅천읍 방축길 90-39,영업,19980411,20155761309,4418025021-1-01820005
공공도서관,4 - 공공도서관,35.8373055,127.3603807,전북특별자치도 진안군 부귀면 부귀로 305-7,영업,20200512,20155758666,4572038021-1-07870001
고흥군립북부도서관,4 - 공공도서관,0,0,전라남도 고흥군 동강면 동강중촌길 35,영업,20061016,20155761444,4677040021-1-05900005
부안교육문화회관,4 - 공공도서관,35.7307298,126.7349503,전북특별자치도 부안군 부안읍 남문안길 10,영업,20090709,20155759168,4580025021-1-02100001
포두작은도서관,4 - 공공도서관,0,0,전라남도 고흥군 포두면 후동2길 4-1,영업,20200724,20155764806,4677035025-1-13000000
작은도서관(아름인),4 - 공공도서관,35.30930393,126.5561337,전라남도 영광군 대마면 영대로5길 3-19,영업,20220407,20155762336,4687031025-1-02730013
광양희망도서관,4 - 공공도서관,0,0,전라남도 광양시 광양읍 인덕로 1022,영업,20161115,20155764127,4623025023-1-04310006
무안군공공도서관,4 - 공공도서관,35.10991847,126.2938139,전라남도 무안군 해제면 현해로 1695-6,영업,19991129,20155766978,4684036026-1-00240000
광양공공도서관,4 - 공공도서관,34.94776704,127.6909806,전라남도 광양시 중마로 262 (중동),영업,20150114,20155772874,4623010600-1-14170005
성음아트센터,5 - 공연장,37.38503586,127.1109981,경기도 성남시 분당구 판교역로14번길 15,영업,20090820,20155894820,4113511000-3-05770000
진산면 의용소방대,5 - 공연장,36.14352571,127.3685714,충청남도 금산군 진산면 읍내로 49-1,영업,19980411,20155751676,4471037028-1-05560004
연지아트홀,5 - 공연장,35.57040011,126.8489017,전북특별자치도 정읍시 중앙로 73,영업,20151201,20155754414,4518010500-1-00390006
동화빌딩,5 - 공연장,37.59341034,127.0805089,서울특별시 중랑구 동일로 706,영업,20090807,20155752087,1126010200-1-01200008
롯데시네마,5 - 공연장,37.61514995,127.0760571,서울특별시 중랑구 동일로 951,영업,20170901,20155752320,1126010400-1-02340001
아산코미디홀,5 - 공연장,0,0,충청남도 아산시 도고면 아산만로 171,영업,20120322,20155752555,4420040021-1-00940005
양지촌,5 - 공연장,37.5928595,127.0732695,서울특별시 중랑구 망우로 184,영업,20070420,20155755235,1126010200-1-01360010
예울마루,5 - 공연장,34.75061691,127.6654089,전라남도 여수시 예울마루로 100,영업,20161214,20155753137,4613013200-1-10020000
공연장,5 - 공연장,0,0,인천광역시 중구 공항서로 133-1,영업,20140731,20155753156,2811015100-1-00020000
로마네시티 현대썬앤빌전주,5 - 공연장,35.8730827,127.1245696,전북특별자치도 전주시 덕진구 세병2길 10,영업,20180626,20155753260,4511312200-3-13290001
연산문화창고,5 - 공연장,36.21323918,127.2014335,충청남도 논산시 연산면 선비로231번길 28,영업,20201203,20155755707,4423036026-1-01270027
한국소리문화의 전당,5 - 공연장,35.85483027,127.1392383,전북특별자치도 전주시 덕진구 소리로 31,영업,19980411,20155755716,4511310500-1-00880004
천재의공간 영화산책 및 청소년문화의집,5 - 공연장,35.3740963,127.1450235,전북특별자치도 순창군 순창읍 남계로 83,영업,20141006,20155756467,4577025022-1-04710000
고추장 상설 문화마당,5 - 공연장,35.36782675,127.1110966,전북특별자치도 순창군 순창읍 장류로 55,영업,20200630,20155756694,4577025025-1-05740000
논산문화원,5 - 공연장,36.19774264,127.1073399,충청남도 논산시 관촉로 113-16,영업,20150410,20155756831,4423011100-1-03140000
중구문화회관,5 - 공연장,37.44017538,126.629407,인천광역시 중구 축항대로296번길 81,영업,20100316,20155759650,2811012800-1-00690020
공연장,5 - 공연장,37.59510584,127.07559,서울특별시 중랑구 중랑역로3길 16,영업,20101015,20155759712,1126010300-1-03200073
묵동제일교회,5 - 공연장,37.61505215,127.0749905,서울특별시 중랑구 중랑역로47길 6,영업,20020513,20155759720,1126010400-1-02330021
공연장,5 - 공연장,37.60688514,127.1011754,서울특별시 중랑구 용마산로 628,영업,20020515,20155757254,1126010600-1-04180012
김홍신문학관,5 - 공연장,36.1826818,127.1071292,충청남도 논산시 중앙로 146-23,영업,20180517,20155757503,4423010900-1-12140000
판교 제2테크노밸리 경기 기업성장센터,6 - 공장,37.41212924,127.0950401,경기도 성남시 수정구 창업로 42,영업,20161226,20155894704,4113111500-3-02930000
판교제2테크노밸리기업성장센터,6 - 공장,37.41156738,127.0937798,경기도 성남시 수정구 창업로 54,영업,20160705,20155894705,4113111500-3-02940002
아톰,6 - 공장,37.52297425,126.7701764,경기도 부천시 석천로398번길 36,영업,20070403,20155894908,4119012300-1-02240010
(주)대흥정밀산업,6 - 공장,37.24424935,126.9862808,경기도 수원시 권선구 산업로 195-22,영업,20130220,20155894918,4111312800-1-10420000
주)동아엘텍 수원공장,6 - 공장,37.24332111,126.9864466,경기도 수원시 권선구 산업로 195-8,영업,20130520,20155894919,4111312800-1-10410000
수원델타원,6 - 공장,37.24237311,126.9863345,경기도 수원시 권선구 산업로 198,영업,20200422,20155894920,4111312800-3-10980002
공장,6 - 공장,37.24485225,126.9829475,경기도 수원시 권선구 산업로155번길 100,영업,20130507,20155894925,4111312800-1-10190000
공장,6 - 공장,37.24582724,126.9833395,경기도 수원시 권선구 산업로155번길 111,영업,20131011,20155894926,4111312800-1-10060000
반도 IVY VALLEY,6 - 공장,37.42727533,127.0939366,경기도 성남시 수정구 청계산로 686,영업,20180604,20155894932,4113111200-3-06030000
(주)동인광학,6 - 공장,37.52088478,126.7680289,경기도 부천시 석천로380번길 1,영업,20160407,20155894672,4119012300-1-02640004
경일산업(주),6 - 공장,37.24429772,126.9821119,경기도 수원시 권선구 산업로 173-41,영업,20130531,20155894685,4111312800-1-10140000
범진아이엔디(주),6 - 공장,37.24199203,126.9833005,경기도 수원시 권선구 산업로 174-14,영업,20131312,20155894689,4111312800-1-10850000
공장,6 - 공장,37.24360767,126.985208,경기도 수원시 권선구 산업로 185,영업,20121227,20155894691,4111312800-1-10350000
서광테크노타운,6 - 공장,37.4358961,126.794794,경기도 시흥시 은행로 42,영업,20020716,20155895028,4139010600-3-02470001
(주)파리크라상,6 - 공장,37.43582741,127.1687157,경기도 성남시 중원구 사기막골로31번길 18,영업,20200526,20155895064,4113310500-1-01490003
공장,6 - 공장,37.43671823,127.1698552,경기도 성남시 중원구 사기막골로45번길 14,영업,20090320,20155895065,4113310500-3-01460008
우림라이온스밸리3,6 - 공장,37.43103419,127.1592278,경기도 성남시 중원구 둔촌대로388번길 24,영업,20091006,20155895069,4113310500-3-54450000
상대원동 149-5 공장 (권인태),6 - 공장,37.43604087,127.1697123,경기도 성남시 중원구 사기막골로45번길 7,영업,20201102,20155895070,4113310500-1-01490005
지식산업센타,6 - 공장,37.43521446,127.1751465,경기도 성남시 중원구 사기막골로62번길 33,영업,20111111,20155895071,4113310500-3-02230027
대일제약빌딩,6 - 공장,37.43459611,127.1773748,경기도 성남시 중원구 사기막골로62번길 51,영업,20210401,20155895072,4113310500-1-03610005
근린공원6호 관리동,7 - 공중화장실,37.29076524,127.0640032,경기도 수원시 영통구 광교중앙로 216,영업,20111118,20155894527,4111710400-1-10120000
양지마을,7 - 공중화장실,0,0,경기도 성남시 분당구 내정로 151,영업,19980411,20155894847,4113510200-1-00270000
상동시장 공영주차장 화장실,7 - 공중화장실,0,0,경기도 부천시 석천로38번길 51,영업,20191211,20155894906,4119010900-1-02440005
고라개어린이공원 화장실,7 - 공중화장실,37.52719834,126.7718122,경기도 부천시 석천로442번길 40,영업,20140811,20155894912,4119012300-1-00480227
공중화장실,7 - 공중화장실,0,0,경기도 성남시 분당구 성남대로 94-1,영업,20201111,20155894971,4113510500-1-00940001
공중화장실,7 - 공중화장실,37.4841112,126.7799422,경기도 부천시 자유로 33,영업,20021006,20155895014,4119011100-1-05430000
은빛어린이공원 화장실,7 - 공중화장실,0,0,경기도 부천시 부일로632번길 6,영업,20140325,20155895191,4119010700-1-00220000
어린이2호 공원 공중화장실,7 - 공중화장실,37.39106922,127.0676687,경기도 성남시 분당구 판교원로 2,영업,20090105,20155895286,4113511500-1-09000000
무주읍 읍내리 226-10 제1종근린생활시설 (무주군),7 - 공중화장실,0,0,전북특별자치도 무주군 무주읍 주계로 98,영업,20020309,20155751544,4573032024-1-09040027
멧골공원 공중화장실,7 - 공중화장실,35.58396753,126.8641481,전북특별자치도 정읍시 마곡로 110-11,영업,20190718,20155751949,4518010100-1-10030001
공중화장실,7 - 공중화장실,35.85188718,127.6863706,전북특별자치도 무주군 안성면 내외당길 162,영업,20091111,20155754228,4573034024-1-09330005
공중화장실,7 - 공중화장실,35.87940952,127.6976621,전북특별자치도 무주군 안성면 덕유산로 854-9,영업,20170516,20155754234,4573034026-1-04440001
상암로 629,7 - 공중화장실,34.82598209,127.7327778,전라남도 여수시 상암로 629,영업,20090922,20155754266,4613015000-1-17010005
공중화장실,7 - 공중화장실,35.65063846,126.9429978,전북특별자치도 정읍시 태인면 태산길 3,영업,20070911,20155756657,4518039030-1-00910000
울산대교전망대화장실,7 - 공중화장실,35.5017429,129.4062185,울산광역시 동구 봉수로 155-1,영업,20090528,20155754312,KODIX-US-0000009
정읍고속터미널 공중화장실,7 - 공중화장실,35.57273762,126.8457725,전북특별자치도 정읍시 중앙로 32,영업,20141013,20155754404,4518010500-1-00490011
구절초 공중화장실,7 - 공중화장실,35.55396485,127.0193667,전북특별자치도 정읍시 산내면 청정로 926-79,영업,20160912,20155754407,4518043023-1-06030000
양촌어린이공원공중화장실,7 - 공중화장실,37.54875845,126.7458849,인천광역시 계양구 장제로948번길 31,영업,20170731,20155754419,2824510700-1-00330002
공중화장실,7 - 공중화장실,35.00527924,126.3542371,전라남도 무안군 망운면 조금나루길 128-68,영업,20111107,20155754439,4684035024-1-04510047
공중화장실,7 - 공중화장실,34.96749194,126.3893696,전라남도 무안군 망운면 톱머리길 10,영업,20180713,20155754445,4684035023-1-08090031
그래비티 타워,8 - 관광숙박시설,37.39332385,127.1101093,경기도 성남시 분당구 판교역로146번길 2,영업,20180316,20155894817,4113511000-1-05380000
판교 미래에셋센터,8 - 관광숙박시설,37.39751085,127.1107358,경기도 성남시 분당구 판교역로192번길 12,영업,20111103,20155895049,4113510900-1-06640000
코트야드 바이 메리어트 수원,8 - 관광숙박시설,37.28473839,127.0574832,경기도 수원시 영통구 광교호수공원로 320,영업,20170414,20155895230,4111710400-1-10170003
롯데시티호텔,8 - 관광숙박시설,35.53753581,129.329616,울산광역시 남구 삼산로 204,영업,20130527,20155751633,3114010500-1-12480001
울산시티호텔,8 - 관광숙박시설,35.53834102,129.3341143,울산광역시 남구 삼산로 246,영업,20120316,20155751853,3114010500-1-12560004
토요코인 호텔,8 - 관광숙박시설,35.53960103,129.340732,울산광역시 남구 삼산로 308,영업,20160428,20155751858,3114010600-1-16130001
관광숙박시설,8 - 관광숙박시설,37.42631419,126.4218282,인천광역시 중구 마시란로 34,영업,19991229,20155754274,2811015100-1-01280012
주식회사우인,8 - 관광숙박시설,0,0,전라남도 목포시 영산로 119  4~8층 (명륜동),영업,20210604,20155754441,4611011100-1-00020000
HOTEL de CIEL(드씨엘),8 - 관광숙박시설,37.60771385,127.0786177,서울특별시 중랑구 동일로 866,영업,20140710,20155752098,1126010400-1-01810064
정안호스텔,8 - 관광숙박시설,33.50890158,126.5110151,제주특별자치도 제주시 용문로 166,영업,20151005,20155752158,5011010900-1-26780010
케이스테이 관광호텔,8 - 관광숙박시설,34.6201258,126.793488,전라남도 강진군 군동면 청자로 299,영업,20200110,20155752262,4681031033-1-08980009
베스트웨스턴군산관광호텔,8 - 관광숙박시설,35.94851551,126.5839172,전북특별자치도 군산시 새만금북로 435,영업,20110525,20155755143,4513014700-1-08140005
호텔오션뷰,8 - 관광숙박시설,0,0,인천광역시 중구 선녀바위로55번길 13,영업,20010803,20155755169,2811014900-1-06780053
아마레관광호텔,8 - 관광숙박시설,37.53259217,126.7355646,인천광역시 계양구 장제로730번길 14,영업,20130726,20155752860,2824510300-1-09050004
라관광호텔,8 - 관광숙박시설,33.48194766,126.5048344,제주특별자치도 제주시 연북로 217,영업,20130709,20155755288,5011012000-1-31000001
브라운도트,8 - 관광숙박시설,35.54060758,129.3500361,울산광역시 남구 삼산로383번길 6-17,영업,20161220,20155752971,3114010600-1-02160012
판도라 호텔,8 - 관광숙박시설,35.53890092,129.3496465,울산광역시 남구 삼산로392번길 8,영업,20141210,20155752973,3114010600-1-16420004
H.Y호텔,8 - 관광숙박시설,35.54068895,129.3510153,울산광역시 남구 삼산로395번길 11,영업,20111031,20155752979,3114010600-1-02160006
인천공항호텔,8 - 관광숙박시설,37.49451084,126.489119,인천광역시 중구 신도시남로149번길 11,영업,20020121,20155755389,2811014700-1-27900004
미란다호텔,8 - 관광숙박시설,37.45381229,126.6025252,인천광역시 중구 연안부두로43번길 12,영업,20011029,20155755616,2811011800-1-00580128
이순신빙상체육관,9 - 관람장,36.76817566,127.0207236,충청남도 아산시 남부로 370-24,영업,20100107,20155751655,4420011100-1-03660002
고흥 팔영체육관,9 - 관람장,34.61552273,127.300319,전라남도 고흥군 고흥읍 고흥로 1892-67,영업,20020206,20155755384,4677025025-1-09140000
여성문화관,9 - 관람장,35.56846159,126.8459032,전북특별자치도 정읍시 조곡천 1길 7,영업,19980411,20155753739,4518010500-1-02520053
정읍시예술회관,9 - 관람장,0,0,전북특별자치도 정읍시 시기4길 13,영업,20040220,20155759116,4518010400-1-00870002
아트리움,9 - 관람장,37.57664817,126.9835334,서울특별시 종로구 율곡로3길 4,영업,20180316,20155762184,1111014100-1-01750002
동리국악당,9 - 관람장,35.43183738,126.7027549,전북특별자치도 고창군 고창읍 판소리길 20,영업,20021101,20155770598,4579025021-1-04570000
메디컬센터,9 - 관람장,34.73812626,126.4155932,전라남도 영암군 삼호읍 에프원로 2,영업,20090216,20155768813,4683025328-1-19250000
전주완산수영장,9 - 관람장,35.80265994,127.106197,전북특별자치도 전주시 완산구 쑥고개로 366-7,영업,20021116,20155778120,4511114100-1-02350001
남동체육관,9 - 관람장,37.43466242,126.7337895,인천광역시 남동구 소래로 500,영업,20101028,20155778384,2820010800-1-06020000
남동아시아드 럭비경기장,9 - 관람장,37.4379178,126.7337941,인천광역시 남동구 소래로 540,영업,20101028,20155778597,2820010800-1-06010000
구례실내체육관,9 - 관람장,35.21572405,127.468087,전라남도 구례군 구례읍 서시천로 76-11,영업,20050916,20155780234,4673025030-1-00250000
구례공설운동장,9 - 관람장,0,0,전라남도 구례군 구례읍 서시천로 92,영업,20160401,20155780236,4673025030-1-14230001
강화고인돌체육관,9 - 관람장,37.75495494,126.4685539,인천광역시 강화군 강화읍 강화대로 603,영업,20110224,20155782970,2871025023-1-09790000
실내연습장,9 - 관람장,37.3513403,126.61573,인천광역시 연수구 인천신항대로 916 (송도동),영업,20080320,20155784507,2818510600-1-03790000
인천국제벨로드롬,9 - 관람장,37.53246311,126.7438869,인천광역시 계양구 봉오대로 855,영업,20040922,20155792762,2824510400-1-02070000
전주월드컵축구경기장,9 - 관람장,35.86808385,127.0645032,전북특별자치도 전주시 덕진구 기린대로 1055,영업,19990212,20155792894,4511312300-1-07630001
송림경기장,9 - 관람장,37.48439269,126.6475851,인천광역시 동구 염전로 30,영업,20101220,20155793095,2814010700-1-03440000
옥천종합운동장,9 - 관람장,36.30307359,127.5758071,충청북도 옥천군 옥천읍 관성로 53,영업,20091203,20155743652,4373025022-1-03900000
초정행궁,9 - 관람장,36.72123627,127.6012913,충청북도 청주시 청원구 내수읍 초정약수로 851,영업,20180525,20155741093,4311425031-1-00640002
청양 군민체육관,9 - 관람장,36.45368674,126.794704,충청남도 청양군 청양읍 충절로 1204,영업,20080520,20155744206,4479025029-1-03710000
정읍교도소,10 - 교도소·구치소,35.57425222,126.7964873,전북특별자치도 정읍시 등계리 산12-1,영업,20150612,20155751948,4518033023-2-00120001
전주교도소,10 - 교도소·구치소,0,0,전북특별자치도 전주시 완산구 구이로 2034,영업,20060113,20155760662,4511113400-1-01000002
군산교도소,10 - 교도소·구치소,0,0,전북특별자치도 군산시 옥구읍 할미로 127,영업,20160714,20155775514,4513025023-1-02570000
한국법무보호복지공단,10 - 교도소·구치소,0,0,전북특별자치도 전주시 완산구 쑥고개옛길 127-,영업,20140423,20155778552,4511113900-1-07260000
교도소·구치소,10 - 교도소·구치소,0,0,대구광역시 달성군 화원읍 비슬로 2624,영업,20070705,20155818194,2771025021-1-04720000
상주교도소(대강당),10 - 교도소·구치소,0,0,경상북도 상주시 사벌국면 목가2길 130,영업,20190117,20155866725,4725032524-2-00500000
대곡교도소,10 - 교도소·구치소,0,0,경상남도 진주시 대곡면 월암로 39,영업,20221229,20155874626,4817031022-1-0700000
광주교도소,10 - 교도소·구치소,0,0,광주광역시 북구 북부순환로 396,영업,20100831,20155876939,2917011600-1-08310000
밀양교정시설,10 - 교도소·구치소,0,0,경상남도 밀양시 부북면 춘화로124,영업,20110502,20155876965,4827031036-1-00080000
성남지방법원 성남지원,12 - 국가 또는 지자체 청사,37.45335053,127.1591448,경기도 성남시 수정구 산성대로 451,영업,20170717,20155894632,4113110400-1-00750000
성남우체국,12 - 국가 또는 지자체 청사,37.44236457,127.1499048,경기도 성남시 수정구 산성대로 301,영업,20201102,20155894873,4113110100-1-24820000
무주군맑은물사업소,12 - 국가 또는 지자체 청사,36.00670988,127.6627403,전북특별자치도 무주군 무주읍 주계로 116,영업,20200520,20155751532,4573032028-1-09680033
논산시청,12 - 국가 또는 지자체 청사,36.1875525,127.098258,충청남도 논산시 시민로210번길 9,영업,19980411,20155751669,4423010900-1-08240000
전주출입국외국인사무소,12 - 국가 또는 지자체 청사,35.86265373,127.1505695,전북특별자치도 전주시 덕진구 동부대로 857 (호성동1가),영업,19980714,20155751685,4511311600-1-08630043
전주보호관찰소,12 - 국가 또는 지자체 청사,35.86321586,127.1499109,전북특별자치도 전주시 덕진구 동부대로 859 (호성동1가),영업,19980411,20155751686,4511311600-1-08630041
호성동주민센터,12 - 국가 또는 지자체 청사,35.86367723,127.1496082,전북특별자치도 전주시 덕진구 동부대로 869,영업,19980411,20155751691,4511311600-1-08630044
제주출입국관리사무소,12 - 국가 또는 지자체 청사,33.51384153,126.5031412,제주특별자치도 제주시 용담로 3,영업,20140205,20155751697,5011011000-1-09530000
전주 기상지청,12 - 국가 또는 지자체 청사,35.84066489,127.1160562,전북특별자치도 전주시 덕진구 상가마을길 25 (덕진동2가),영업,20130421,20155751908,4511310600-1-04320003
하당보건지소,12 - 국가 또는 지자체 청사,34.81668557,126.4261506,전라남도 목포시 석현로 48,영업,20101124,20155751971,4611016000-1-11750002
위도면사무소,12 - 국가 또는 지자체 청사,0,0,전북특별자치도 부안군 위도면 진리안길 5,영업,20140516,20155751983,4580042021-1-01650001
배방읍사무소,12 - 국가 또는 지자체 청사,36.77382519,127.0538406,충청남도 아산시 배방읍 배방로 38,영업,20110419,20155751880,4420025324-1-16720000
무주경찰서,12 - 국가 또는 지자체 청사,36.00387355,127.6701735,전북특별자치도 무주군 무주읍 한풍루로 408,영업,20000111,20155751993,4573025022-1-07730000
임피면사무소,12 - 국가 또는 지자체 청사,35.98247594,126.8506204,전북특별자치도 군산시 남상2길 1,영업,20090626,20155752003,4513033021-1-02160001
안성면 주민자치센터,12 - 국가 또는 지자체 청사,0,0,전북특별자치도 무주군 안성면 안성로 246-17,영업,20011226,20155754235,4573034021-1-15560000
무안군농업기술센터,12 - 국가 또는 지자체 청사,0,0,전라남도 무안군 무안읍 성남리 582-1 외1필지,영업,20171023,20155756679,4684025023-1-05820001
강진소방서,12 - 국가 또는 지자체 청사,0,0,전라남도 강진군 군동면 중앙로 223,영업,20110622,20155752034,4681031022-1-10460005
농업기술센터,12 - 국가 또는 지자체 청사,35.72987932,126.7193497,전북특별자치도 부안군 행안면 변산로 16,영업,20201201,20155754460,4580033021-1-02340000
